review_text,rating,date,bank,source,sentiment_label_bert,sentiment_score_bert,sentiment_score_vader,sentiment_label_vader,sentiment_label,sentiment_score,identified_theme
Poorly functioning app,3,2024-12-13,BOA,Google Play,NEGATIVE,-0.00022476911544799805,0.0,NEUTRAL,NEGATIVE,-0.00022476911544799805,General Feedback
Very nice,5,2024-12-13,BOA,Google Play,POSITIVE,0.9998563528060913,0.4754,POSITIVE,POSITIVE,0.9998563528060913,General Feedback
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,BOA,Google Play,NEGATIVE,-0.00019925832748413086,-0.6249,NEGATIVE,NEGATIVE,-0.00019925832748413086,General Feedback
It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,BOA,Google Play,NEGATIVE,-0.0002384781837463379,-0.6369,NEGATIVE,NEGATIVE,-0.0002384781837463379,General Feedback
"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,BOA,Google Play,POSITIVE,0.9543285369873047,0.9253,POSITIVE,POSITIVE,0.9543285369873047,UI/UX & Design
"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,BOA,Google Play,NEGATIVE,-0.0002999305725097656,-0.2135,NEGATIVE,NEGATIVE,-0.0002999305725097656,Transaction Performance
Nice,5,2024-12-07,BOA,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,BOA,Google Play,NEGATIVE,-0.005893230438232422,-0.6245,NEGATIVE,NEGATIVE,-0.005893230438232422,General Feedback
It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,BOA,Google Play,NEGATIVE,-0.00032079219818115234,0.0,NEUTRAL,NEGATIVE,-0.00032079219818115234,General Feedback
My attention is very important because it will be the most difficult time for me,5,2024-11-30,BOA,Google Play,POSITIVE,0.9926175475120544,-0.1779,NEGATIVE,POSITIVE,0.9926175475120544,UI/UX & Design
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,BOA,Google Play,NEGATIVE,-0.00019985437393188477,-0.7976,NEGATIVE,NEGATIVE,-0.00019985437393188477,Transaction Performance
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,BOA,Google Play,POSITIVE,0.8064299821853638,0.7684,POSITIVE,POSITIVE,0.8064299821853638,General Feedback
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,BOA,Google Play,NEGATIVE,-0.0002003312110900879,-0.8464,NEGATIVE,NEGATIVE,-0.0002003312110900879,General Feedback
exellent digital transaction of money,5,2024-11-27,BOA,Google Play,NEGATIVE,-0.005552053451538086,0.0,NEUTRAL,NEGATIVE,-0.005552053451538086,General Feedback
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,BOA,Google Play,NEGATIVE,-0.00025027990341186523,-0.2263,NEGATIVE,NEGATIVE,-0.00025027990341186523,UI/UX & Design
Best,5,2024-11-25,BOA,Google Play,POSITIVE,0.9997941851615906,0.6369,POSITIVE,POSITIVE,0.9997941851615906,General Feedback
Great,5,2024-11-25,BOA,Google Play,POSITIVE,0.9998630285263062,0.6249,POSITIVE,POSITIVE,0.9998630285263062,General Feedback
👏👏👏,5,2024-11-24,BOA,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
Money,5,2024-11-24,BOA,Google Play,POSITIVE,0.9659324884414673,0.0,NEUTRAL,POSITIVE,0.9659324884414673,General Feedback
It needs more improvment,2,2024-11-24,BOA,Google Play,NEGATIVE,-0.0013839006423950195,0.0,NEUTRAL,NEGATIVE,-0.0013839006423950195,General Feedback
Good app,5,2024-11-21,BOA,Google Play,POSITIVE,0.9998493194580078,0.4404,POSITIVE,POSITIVE,0.9998493194580078,General Feedback
ab,3,2024-11-20,BOA,Google Play,POSITIVE,0.9603193998336792,0.0,NEUTRAL,POSITIVE,0.9603193998336792,General Feedback
Ademtahir,5,2024-11-20,BOA,Google Play,POSITIVE,0.9930111765861511,0.0,NEUTRAL,POSITIVE,0.9930111765861511,General Feedback
✌️✌️,5,2024-11-20,BOA,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
Please this app on my android phone,3,2024-11-20,BOA,Google Play,POSITIVE,0.6488650441169739,0.3182,POSITIVE,POSITIVE,0.6488650441169739,General Feedback
GOAT 🐐 🐐,5,2024-11-19,BOA,Google Play,NEGATIVE,-0.0662652850151062,0.0,NEUTRAL,NEGATIVE,-0.0662652850151062,General Feedback
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,BOA,Google Play,NEGATIVE,-0.0005539059638977051,0.2732,POSITIVE,NEGATIVE,-0.0005539059638977051,Transaction Performance
Fast and reliable,5,2024-11-18,BOA,Google Play,POSITIVE,0.9998595714569092,0.0,NEUTRAL,POSITIVE,0.9998595714569092,Transaction Performance
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,BOA,Google Play,NEGATIVE,-0.00019794702529907227,-0.3485,NEGATIVE,NEGATIVE,-0.00019794702529907227,UI/UX & Design
Very good,5,2024-11-14,BOA,Google Play,POSITIVE,0.9998520612716675,0.4927,POSITIVE,POSITIVE,0.9998520612716675,General Feedback
One of the poorest mobile banking system,1,2024-11-13,BOA,Google Play,NEGATIVE,-0.00024336576461791992,-0.5423,NEGATIVE,NEGATIVE,-0.00024336576461791992,General Feedback
❤❤❤❤❤❤,5,2024-11-12,BOA,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
Oene,5,2024-11-12,BOA,Google Play,POSITIVE,0.8278863430023193,0.0,NEUTRAL,POSITIVE,0.8278863430023193,General Feedback
i find it interesting specially in reciept downloading,1,2024-11-12,BOA,Google Play,POSITIVE,0.9981314539909363,0.4019,POSITIVE,POSITIVE,0.9981314539909363,Transaction Performance
it good,5,2024-11-12,BOA,Google Play,POSITIVE,0.9998427629470825,0.4404,POSITIVE,POSITIVE,0.9998427629470825,General Feedback
"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play,NEGATIVE,-0.0003527402877807617,0.3182,POSITIVE,NEGATIVE,-0.0003527402877807617,Bugs/Errors & Stability
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,BOA,Google Play,NEGATIVE,-0.003596186637878418,0.0,NEUTRAL,NEGATIVE,-0.003596186637878418,General Feedback
I need a support the app is not working,5,2024-11-12,BOA,Google Play,NEGATIVE,-0.0001965165138244629,0.4019,POSITIVE,NEGATIVE,-0.0001965165138244629,Bugs/Errors & Stability
Bast bank of ethiopia,5,2024-11-12,BOA,Google Play,POSITIVE,0.9978061318397522,0.0,NEUTRAL,POSITIVE,0.9978061318397522,General Feedback
Good,5,2024-11-12,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,BOA,Google Play,NEGATIVE,-0.0009472966194152832,0.0,NEUTRAL,NEGATIVE,-0.0009472966194152832,Transaction Performance
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,BOA,Google Play,POSITIVE,0.9878895878791809,0.6124,POSITIVE,POSITIVE,0.9878895878791809,General Feedback
The worst App i have never seen like this before,1,2024-11-12,BOA,Google Play,NEGATIVE,-0.00022584199905395508,-0.7359,NEGATIVE,NEGATIVE,-0.00022584199905395508,General Feedback
Wweeeer,4,2024-11-12,BOA,Google Play,NEGATIVE,-0.10892677307128906,0.0,NEUTRAL,NEGATIVE,-0.10892677307128906,General Feedback
Infinx,5,2024-11-12,BOA,Google Play,NEGATIVE,-0.09574425220489502,0.0,NEUTRAL,NEGATIVE,-0.09574425220489502,General Feedback
Great service,5,2024-11-12,BOA,Google Play,POSITIVE,0.9998434782028198,0.6249,POSITIVE,POSITIVE,0.9998434782028198,General Feedback
👍,5,2024-11-11,BOA,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,BOA,Google Play,NEGATIVE,-0.00028127431869506836,0.0,NEUTRAL,NEGATIVE,-0.00028127431869506836,General Feedback
senayt Mesfin,4,2024-11-08,BOA,Google Play,POSITIVE,0.8874820470809937,0.0,NEUTRAL,POSITIVE,0.8874820470809937,General Feedback
Bad app vety bad.,1,2024-11-07,BOA,Google Play,NEGATIVE,-0.00019413232803344727,-0.7906,NEGATIVE,NEGATIVE,-0.00019413232803344727,General Feedback
Nice,5,2024-11-06,BOA,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
Abessnya Banke,5,2024-11-05,BOA,Google Play,NEGATIVE,-0.012634694576263428,0.0,NEUTRAL,NEGATIVE,-0.012634694576263428,General Feedback
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,BOA,Google Play,NEGATIVE,-0.0002790093421936035,-0.7569,NEGATIVE,NEGATIVE,-0.0002790093421936035,General Feedback
Professional on banking app,5,2024-11-01,BOA,Google Play,POSITIVE,0.9616296291351318,0.0,NEUTRAL,POSITIVE,0.9616296291351318,General Feedback
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,BOA,Google Play,NEGATIVE,-0.006392240524291992,0.5719,POSITIVE,NEGATIVE,-0.006392240524291992,Transaction Performance
አይሰራም አስተካክሉት,5,2024-10-26,BOA,Google Play,NEGATIVE,-0.2149408459663391,0.0,NEUTRAL,NEGATIVE,-0.2149408459663391,General Feedback
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,BOA,Google Play,NEGATIVE,-0.003730177879333496,0.3182,POSITIVE,NEGATIVE,-0.003730177879333496,General Feedback
Good,4,2024-10-25,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Fast transfer,5,2024-10-24,BOA,Google Play,POSITIVE,0.9989985823631287,0.0,NEUTRAL,POSITIVE,0.9989985823631287,Transaction Performance
"What's up I can't log in, what's wrong",5,2024-10-22,BOA,Google Play,NEGATIVE,-0.001033782958984375,-0.4767,NEGATIVE,NEGATIVE,-0.001033782958984375,Account Access & Security
Amrumehamed,1,2024-10-21,BOA,Google Play,POSITIVE,0.6924048066139221,0.0,NEUTRAL,POSITIVE,0.6924048066139221,General Feedback
Good,5,2024-10-19,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,BOA,Google Play,POSITIVE,0.9683735966682434,0.8717,POSITIVE,POSITIVE,0.9683735966682434,Bugs/Errors & Stability
Very good,5,2024-10-18,BOA,Google Play,POSITIVE,0.9998520612716675,0.4927,POSITIVE,POSITIVE,0.9998520612716675,General Feedback
ደደገነሐ,5,2024-10-15,BOA,Google Play,NEGATIVE,-0.30294370651245117,0.0,NEUTRAL,NEGATIVE,-0.30294370651245117,General Feedback
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,BOA,Google Play,NEGATIVE,-0.0004805326461791992,-0.8395,NEGATIVE,NEGATIVE,-0.0004805326461791992,Transaction Performance
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,BOA,Google Play,NEGATIVE,-0.00033915042877197266,-0.3382,NEGATIVE,NEGATIVE,-0.00033915042877197266,Transaction Performance
Good App,4,2024-10-12,BOA,Google Play,POSITIVE,0.9998493194580078,0.4404,POSITIVE,POSITIVE,0.9998493194580078,General Feedback
Best app to me,5,2024-10-11,BOA,Google Play,POSITIVE,0.9978218078613281,0.6369,POSITIVE,POSITIVE,0.9978218078613281,General Feedback
BOA,5,2024-10-11,BOA,Google Play,NEGATIVE,-0.25894665718078613,0.0,NEUTRAL,NEGATIVE,-0.25894665718078613,General Feedback
Abdulkadir,5,2024-10-11,BOA,Google Play,POSITIVE,0.981449544429779,0.0,NEUTRAL,POSITIVE,0.981449544429779,General Feedback
Bad,1,2024-10-10,BOA,Google Play,NEGATIVE,-0.00021761655807495117,-0.5423,NEGATIVE,NEGATIVE,-0.00021761655807495117,General Feedback
If it is possible I would gove0 star,1,2024-10-08,BOA,Google Play,NEGATIVE,-0.007180750370025635,0.0,NEUTRAL,NEGATIVE,-0.007180750370025635,General Feedback
Nise mobile bankig,4,2024-10-05,BOA,Google Play,NEGATIVE,-0.014124453067779541,0.0,NEUTRAL,NEGATIVE,-0.014124453067779541,General Feedback
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,Google Play,NEGATIVE,-0.046720802783966064,0.714,POSITIVE,NEGATIVE,-0.046720802783966064,Transaction Performance
Ok,5,2024-10-04,BOA,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,Google Play,NEGATIVE,-0.0007156729698181152,-0.3818,NEGATIVE,NEGATIVE,-0.0007156729698181152,General Feedback
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,BOA,Google Play,NEGATIVE,-0.001983642578125,0.0,NEUTRAL,NEGATIVE,-0.001983642578125,UI/UX & Design
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,BOA,Google Play,NEGATIVE,-0.003570735454559326,-0.4215,NEGATIVE,NEGATIVE,-0.003570735454559326,Transaction Performance
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,BOA,Google Play,NEGATIVE,-0.3402632474899292,0.6997,POSITIVE,NEGATIVE,-0.3402632474899292,Transaction Performance
Good,3,2024-10-03,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Worest app,1,2024-10-03,BOA,Google Play,NEGATIVE,-0.22102230787277222,0.0,NEUTRAL,NEGATIVE,-0.22102230787277222,General Feedback
The worest app ever,1,2024-10-03,BOA,Google Play,POSITIVE,0.9535900950431824,0.0,NEUTRAL,POSITIVE,0.9535900950431824,General Feedback
አሪፍ ነው በርቱልን,5,2024-10-03,BOA,Google Play,NEGATIVE,-0.1662745475769043,0.0,NEUTRAL,NEGATIVE,-0.1662745475769043,General Feedback
Wwwerrr,5,2024-10-02,BOA,Google Play,NEGATIVE,-0.14974826574325562,0.0,NEUTRAL,NEGATIVE,-0.14974826574325562,General Feedback
ጀማል ውቀቱ,5,2024-09-30,BOA,Google Play,NEGATIVE,-0.2149408459663391,0.0,NEUTRAL,NEGATIVE,-0.2149408459663391,General Feedback
Great For Financial company,5,2024-09-30,BOA,Google Play,POSITIVE,0.9998703002929688,0.6249,POSITIVE,POSITIVE,0.9998703002929688,General Feedback
Very easy to use,5,2024-09-30,BOA,Google Play,POSITIVE,0.9991422891616821,0.4927,POSITIVE,POSITIVE,0.9991422891616821,UI/UX & Design
The App's crash always.. Error.....,3,2024-09-27,BOA,Google Play,NEGATIVE,-0.00031197071075439453,-0.4019,NEGATIVE,NEGATIVE,-0.00031197071075439453,Bugs/Errors & Stability
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,BOA,Google Play,NEGATIVE,-0.0014178752899169922,-0.2484,NEGATIVE,NEGATIVE,-0.0014178752899169922,UI/UX & Design
nice,5,2024-09-26,BOA,Google Play,POSITIVE,0.9998552799224854,0.4215,POSITIVE,POSITIVE,0.9998552799224854,General Feedback
Great UI and seamless UX. I love it!!,5,2024-09-25,BOA,Google Play,POSITIVE,0.9998557567596436,0.8715,POSITIVE,POSITIVE,0.9998557567596436,General Feedback
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,BOA,Google Play,NEGATIVE,-0.005866348743438721,0.2382,POSITIVE,NEGATIVE,-0.005866348743438721,General Feedback
It's easy used to operate program and secured 👍👍,4,2024-09-25,BOA,Google Play,NEGATIVE,-0.034702181816101074,0.6808,POSITIVE,NEGATIVE,-0.034702181816101074,General Feedback
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,BOA,Google Play,NEGATIVE,-0.0005258917808532715,0.0,NEUTRAL,NEGATIVE,-0.0005258917808532715,General Feedback
Amazing,5,2024-09-19,BOA,Google Play,POSITIVE,0.999875545501709,0.5859,POSITIVE,POSITIVE,0.999875545501709,General Feedback
Great app with great services,5,2024-09-19,BOA,Google Play,POSITIVE,0.9998226761817932,0.8481,POSITIVE,POSITIVE,0.9998226761817932,General Feedback
Yes active user,5,2024-09-17,BOA,Google Play,POSITIVE,0.9983929991722107,0.6597,POSITIVE,POSITIVE,0.9983929991722107,General Feedback
Shameful,1,2024-09-17,BOA,Google Play,NEGATIVE,-0.001983642578125,-0.4939,NEGATIVE,NEGATIVE,-0.001983642578125,General Feedback
The worest app ever made i would not recommende for no one,1,2024-09-16,BOA,Google Play,NEGATIVE,-0.4388720989227295,0.2235,POSITIVE,NEGATIVE,-0.4388720989227295,General Feedback
Good application,5,2024-09-16,BOA,Google Play,POSITIVE,0.999854564666748,0.4404,POSITIVE,POSITIVE,0.999854564666748,General Feedback
I like,5,2024-09-16,BOA,Google Play,POSITIVE,0.9998149275779724,0.3612,POSITIVE,POSITIVE,0.9998149275779724,General Feedback
Good,5,2024-09-16,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,BOA,Google Play,NEGATIVE,-0.0011106133460998535,0.0,NEUTRAL,NEGATIVE,-0.0011106133460998535,Transaction Performance
"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,BOA,Google Play,NEGATIVE,-0.0006046295166015625,0.4269,POSITIVE,NEGATIVE,-0.0006046295166015625,Transaction Performance
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,BOA,Google Play,NEGATIVE,-0.13019603490829468,0.0,NEUTRAL,NEGATIVE,-0.13019603490829468,General Feedback
It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,BOA,Google Play,NEGATIVE,-0.00022214651107788086,0.0,NEUTRAL,NEGATIVE,-0.00022214651107788086,Transaction Performance
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,BOA,Google Play,NEGATIVE,-0.007479548454284668,0.7003,POSITIVE,NEGATIVE,-0.007479548454284668,General Feedback
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,BOA,Google Play,NEGATIVE,-0.0006746053695678711,-0.4515,NEGATIVE,NEGATIVE,-0.0006746053695678711,General Feedback
Bes and freindly app,5,2024-09-13,BOA,Google Play,NEGATIVE,-0.08634889125823975,0.0,NEUTRAL,NEGATIVE,-0.08634889125823975,General Feedback
It doesn't work.,1,2024-09-12,BOA,Google Play,NEGATIVE,-0.0002238154411315918,0.0,NEUTRAL,NEGATIVE,-0.0002238154411315918,General Feedback
"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,BOA,Google Play,NEGATIVE,-0.00020319223403930664,-0.8758,NEGATIVE,NEGATIVE,-0.00020319223403930664,General Feedback
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,BOA,Google Play,NEGATIVE,-0.00018852949142456055,-0.5868,NEGATIVE,NEGATIVE,-0.00018852949142456055,Transaction Performance
Good,5,2024-09-10,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Smart technology,5,2024-09-10,BOA,Google Play,POSITIVE,0.9998468160629272,0.4019,POSITIVE,POSITIVE,0.9998468160629272,General Feedback
Yegema app tish🪨,1,2024-09-08,BOA,Google Play,NEGATIVE,-0.04981201887130737,0.0,NEUTRAL,NEGATIVE,-0.04981201887130737,General Feedback
Ok,5,2024-09-07,BOA,Google Play,POSITIVE,0.9997851252555847,0.296,POSITIVE,POSITIVE,0.9997851252555847,General Feedback
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,BOA,Google Play,NEGATIVE,-0.0003135204315185547,-0.5067,NEGATIVE,NEGATIVE,-0.0003135204315185547,General Feedback
"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,BOA,Google Play,NEGATIVE,-0.00027245283126831055,-0.9312,NEGATIVE,NEGATIVE,-0.00027245283126831055,Transaction Performance
"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,BOA,Google Play,NEGATIVE,-0.0007899999618530273,0.915,POSITIVE,NEGATIVE,-0.0007899999618530273,Transaction Performance
Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,BOA,Google Play,NEGATIVE,-0.0872310996055603,0.3716,POSITIVE,NEGATIVE,-0.0872310996055603,Bugs/Errors & Stability
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,BOA,Google Play,NEGATIVE,-0.036074936389923096,0.0,NEUTRAL,NEGATIVE,-0.036074936389923096,General Feedback
good,5,2024-09-05,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Fast one,3,2024-09-04,BOA,Google Play,POSITIVE,0.9994491934776306,0.0,NEUTRAL,POSITIVE,0.9994491934776306,Transaction Performance
Nice looking app but a terrible user experience.,1,2024-09-03,BOA,Google Play,NEGATIVE,-0.004189729690551758,-0.5023,NEGATIVE,NEGATIVE,-0.004189729690551758,General Feedback
The worest MB app ever!!🙄,1,2024-09-02,BOA,Google Play,NEGATIVE,-0.12653577327728271,0.0,NEUTRAL,NEGATIVE,-0.12653577327728271,General Feedback
Very good,5,2024-09-01,BOA,Google Play,POSITIVE,0.9998520612716675,0.4927,POSITIVE,POSITIVE,0.9998520612716675,General Feedback
It is ok,5,2024-09-01,BOA,Google Play,POSITIVE,0.9998496770858765,0.296,POSITIVE,POSITIVE,0.9998496770858765,General Feedback
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,BOA,Google Play,NEGATIVE,-0.0012685656547546387,0.2023,POSITIVE,NEGATIVE,-0.0012685656547546387,General Feedback
Good,5,2024-08-30,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Apollo's,1,2024-08-29,BOA,Google Play,POSITIVE,0.9974138736724854,0.0,NEUTRAL,POSITIVE,0.9974138736724854,General Feedback
The worst experience ever,1,2024-08-29,BOA,Google Play,NEGATIVE,-0.0002072453498840332,-0.6249,NEGATIVE,NEGATIVE,-0.0002072453498840332,General Feedback
Hussenaliumar,5,2024-08-29,BOA,Google Play,NEGATIVE,-0.3345470428466797,0.0,NEUTRAL,NEGATIVE,-0.3345470428466797,General Feedback
Good,3,2024-08-28,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,BOA,Google Play,NEGATIVE,-0.0006321072578430176,0.6072,POSITIVE,NEGATIVE,-0.0006321072578430176,Transaction Performance
It is not work for my device,5,2024-08-27,BOA,Google Play,NEGATIVE,-0.00023633241653442383,0.0,NEUTRAL,NEGATIVE,-0.00023633241653442383,General Feedback
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,BOA,Google Play,NEGATIVE,-0.0009766817092895508,-0.8106,NEGATIVE,NEGATIVE,-0.0009766817092895508,General Feedback
The worst app ever,1,2024-08-26,BOA,Google Play,NEGATIVE,-0.00020653009414672852,-0.6249,NEGATIVE,NEGATIVE,-0.00020653009414672852,General Feedback
Good,5,2024-08-26,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Betanya Gebre,3,2024-08-23,BOA,Google Play,POSITIVE,0.8911887407302856,0.0,NEUTRAL,POSITIVE,0.8911887407302856,General Feedback
I dont recommand it to any one,1,2024-08-23,BOA,Google Play,NEGATIVE,-0.014449596405029297,0.0,NEUTRAL,NEGATIVE,-0.014449596405029297,General Feedback
Good,5,2024-08-22,BOA,Google Play,POSITIVE,0.9998161196708679,0.4404,POSITIVE,POSITIVE,0.9998161196708679,General Feedback
Excellent app,5,2024-08-21,BOA,Google Play,POSITIVE,0.9998356103897095,0.5719,POSITIVE,POSITIVE,0.9998356103897095,General Feedback
